Timestamp,Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1765181705997,-0.24,-0.07,158.41,1.855,-3.682,977.666,-0.06,0.27,0.09
1765181706007,-0.20,-0.08,158.41,3.320,-1.240,977.666,0.00,0.40,0.09
1765181706017,-0.20,-0.05,158.41,1.367,-4.170,982.061,0.13,0.59,0.03
1765181706026,-0.24,-0.08,158.41,3.320,-6.611,978.643,0.13,0.15,-0.16
1765181706036,-0.21,-0.06,158.41,0.879,-2.217,976.689,0.00,0.15,0.03
1765181706046,-0.19,-0.07,158.41,2.344,-2.217,978.643,0.19,0.27,-0.03
1765181706055,-0.17,-0.06,158.42,2.344,-2.217,978.643,0.13,0.46,0.22
1765181706074,-0.15,-0.07,158.43,2.344,-2.705,975.713,0.13,0.27,0.22
1765181706084,-0.14,-0.08,158.43,2.832,-2.217,976.689,0.13,0.21,0.03
1765181706093,-0.18,-0.08,158.43,3.320,-6.123,978.154,0.13,0.52,-0.03
1765181706103,-0.18,-0.09,158.44,2.832,-2.705,975.225,-0.06,0.21,0.22
1765181706113,-0.21,-0.12,158.44,3.809,-5.635,982.061,-0.06,0.02,-0.10
1765181706122,-0.22,-0.10,158.44,0.391,-4.658,980.596,0.13,-0.10,0.03
1765181706132,-0.19,-0.11,158.44,3.809,-0.264,974.248,-0.37,0.34,0.09
1765181706152,-0.16,-0.12,158.46,3.320,-2.705,981.572,0.25,0.21,0.15
1765181706161,-0.19,-0.09,158.45,0.879,-5.635,979.131,0.13,0.21,-0.10
1765181706170,-0.20,-0.13,158.46,4.297,-4.658,981.084,0.00,0.02,0.15
1765181706181,-0.18,-0.16,158.46,4.785,-1.240,981.084,0.00,-0.10,-0.03
1765181706190,-0.21,-0.16,158.46,2.344,-4.658,974.736,-0.18,0.02,0.09
1765181706200,-0.19,-0.16,158.47,2.344,-2.705,977.666,0.13,-0.04,0.09
1765181706209,-0.17,-0.12,158.47,0.879,-2.705,980.107,0.19,0.27,0.09
1765181706228,-0.16,-0.11,158.47,3.320,-2.217,980.107,-0.12,0.15,0.22
1765181706247,-0.11,-0.13,158.47,1.855,0.225,975.713,0.07,-0.04,-0.10
1765181706267,-0.13,-0.12,158.46,3.320,-3.193,981.084,0.13,0.21,-0.10
1765181706277,-0.16,-0.12,158.46,2.832,-4.658,978.643,0.07,0.21,-0.16
1765181706286,-0.18,-0.12,158.46,2.832,-3.682,977.178,-0.18,0.27,0.15
1765181706296,-0.16,-0.11,158.46,1.855,-2.217,980.596,0.25,0.15,-0.10
1765181706306,-0.18,-0.13,158.47,4.297,-4.170,981.084,-0.18,0.21,0.28
1765181706315,-0.17,-0.11,158.48,0.879,-2.217,980.107,0.00,0.09,0.09
1765181706325,-0.17,-0.10,158.48,3.320,-2.705,980.107,-0.12,0.59,0.15
1765181706344,-0.18,-0.06,158.47,1.367,-4.170,975.225,0.00,0.77,-0.10
1765181706353,-0.22,-0.09,158.47,5.273,-6.123,975.225,-0.06,0.40,-0.00
1765181706373,-0.22,-0.08,158.47,2.832,-5.146,980.596,0.07,0.34,-0.03
1765181706383,-0.19,-0.08,158.47,1.855,-0.752,978.643,-0.12,0.21,-0.10
1765181706392,-0.17,-0.07,158.48,1.855,-1.240,980.107,-0.12,0.27,0.28
1765181706402,-0.16,-0.07,158.48,2.344,-0.752,979.619,-0.31,0.40,-0.03
1765181706421,-0.20,-0.08,158.47,2.832,-4.170,979.619,0.00,0.27,-0.16
1765181706440,-0.18,-0.04,158.46,0.879,-1.729,980.596,-0.12,0.27,-0.22
1765181706450,-0.20,-0.05,158.46,3.809,-4.658,979.131,-0.06,0.65,0.09
1765181706460,-0.20,-0.06,158.47,2.832,3.193,9776.000,-0.06,0.20,0.15
1765181706479,-0.19,-0.10,158.46,1.367,-3.193,980.596,-0.25,-0.23,-0.28
1765181706489,-0.17,-0.11,158.46,2.344,-1.729,978.643,0.13,-0.04,0.03
1765181706498,-0.15,-0.10,158.47,2.832,-1.240,972.783,-0.12,0.40,0.03
1765181706508,-0.14,-0.10,158.46,2.344,-0.752,981.572,-0.12,0.21,-0.10
1765181706518,-0.16,-0.10,158.47,3.809,-4.658,977.666,0.13,0.52,0.15
1765181706527,-0.11,-0.12,158.46,2.832,0.225,974.736,0.19,-0.04,-0.10
1765181706537,-0.12,-0.13,158.46,4.297,-2.705,982.061,0.13,0.34,-0.03
1765181706556,-0.12,-0.14,158.46,6.738,-2.217,975.225,-0.25,0.46,-0.16
1765181706566,-0.12,-0.14,158.46,2.344,-2.705,980.107,0.07,0.02,-0.10
1765181706575,-0.12,-0.10,158.46,-0.098,-2.217,977.666,0.00,0.21,-0.10
1765181706585,-0.11,-0.11,158.46,2.832,-1.240,976.689,0.07,0.15,0.03
1765181706594,-0.13,-0.12,158.46,3.809,-3.682,981.084,0.07,0.34,0.09
1765181706604,-0.12,-0.12,158.46,2.344,-1.729,980.107,0.07,-0.04,-0.03
1765181706614,-0.15,-0.13,158.46,4.297,-4.658,979.131,0.13,0.46,-0.03
1765181706633,-0.08,-0.13,158.44,1.855,0.225,977.178,0.38,-0.04,-0.16
1765181706643,-0.10,-0.09,158.44,-0.098,-3.682,979.131,0.07,0.27,-0.03
1765181706652,-0.11,-0.12,158.45,4.785,-2.217,981.572,0.00,0.27,0.09
1765181706662,-0.11,-0.13,158.45,4.297,-2.217,981.572,0.13,0.40,0.03
1765181706671,-0.12,-0.14,158.45,3.809,-2.217,980.596,-0.06,0.15,0.15
1765181706681,-0.10,-0.13,158.45,2.832,-0.752,973.760,0.07,0.27,-0.03
1765181706691,-0.12,-0.14,158.43,3.809,-2.705,977.178,-0.18,0.27,-0.41
1765181706701,-0.15,-0.13,158.43,3.809,-4.658,980.596,0.13,0.59,-0.16
1765181706719,-0.15,-0.10,158.42,2.344,-3.193,978.154,-0.12,0.09,0.03
1765181706765,-0.19,-0.09,158.42,1.855,-6.611,976.201,0.32,0.34,-0.03
1765181706768,-0.18,-0.07,158.40,1.855,-2.217,979.131,0.00,0.34,-0.47
1765181706771,-0.19,-0.08,158.40,2.832,-3.193,980.596,-0.18,0.21,0.03
1765181706774,-0.17,-0.07,158.40,3.809,-2.705,975.713,0.13,0.52,-0.10
1765181706787,-0.14,-0.09,158.41,2.344,-1.729,977.666,0.25,0.21,0.15
1765181706797,-0.15,-0.08,158.42,1.367,-2.705,975.713,-0.12,0.15,0.22
1765181706807,-0.19,-0.08,158.41,1.367,-5.146,981.572,-0.18,-0.10,-0.16
1765181706816,-0.15,-0.09,158.41,3.320,0.225,980.596,-0.12,0.34,-0.16
1765181706826,-0.19,-0.07,158.41,0.879,-5.146,980.107,-0.18,0.21,0.09
1765181706836,-0.19,-0.07,158.40,1.367,-2.705,981.572,-0.06,0.02,-0.16
1765181706864,-0.20,-0.15,158.40,4.785,-3.193,983.037,0.00,0.02,-0.03
1765181706884,-0.19,-0.17,158.41,3.320,-3.193,979.131,0.19,0.34,0.09
1765181706893,-0.18,-0.17,158.40,3.809,-1.729,973.760,-0.06,0.15,-0.16
1765181706903,-0.20,-0.16,158.39,1.367,-4.170,980.107,-0.12,-0.10,-0.16
1765181706913,-0.20,-0.15,158.39,2.832,-2.705,980.107,-0.25,0.21,0.03
1765181706922,-0.17,-0.11,158.39,-1.074,-1.240,978.154,-0.06,-0.10,-0.03
1765181706932,-0.20,-0.15,158.39,5.273,-4.658,975.225,-0.18,-0.04,0.03
1765181706941,-0.20,-0.13,158.40,1.855,-3.682,980.107,0.19,0.21,0.15
1765181706970,-0.22,-0.11,158.39,4.297,-2.705,978.643,-0.06,0.65,-0.16
1765181706989,-0.19,-0.11,158.37,2.832,-2.217,977.000,0.00,0.04,-0.16
1765181706999,-0.18,-0.11,158.38,3.320,-3.193,976.689,0.25,0.34,0.22
1765181707009,-0.19,-0.11,158.39,3.320,-4.170,977.666,0.13,0.40,0.22
1765181707018,-0.17,-0.10,158.39,1.855,-2.705,979.131,0.19,0.15,0.15
1765181707028,-0.16,-0.09,158.39,2.832,-2.217,981.084,0.00,0.46,-0.16
1765181707038,-0.16,-0.10,158.39,2.832,-4.170,976.689,0.38,0.27,0.03
1765181707047,-0.18,-0.10,158.37,1.855,-4.170,982.549,0.07,-0.04,-0.47
1765181707076,-0.20,-0.12,158.39,4.785,-4.170,980.107,0.00,-0.04,0.22
1765181707131,-0.22,-0.11,158.38,1.855,-4.658,980.107,-0.12,0.21,-0.28
1765181707132,-0.21,-0.09,158.38,1.855,-3.682,978.643,0.19,0.46,0.09
1765181707138,-0.19,-0.08,158.39,2.832,-0.752,977.178,-0.06,0.27,-0.10
1765181707141,-0.20,-0.07,158.39,1.855,-4.658,978.154,0.13,0.27,0.09
1765181707144,-0.18,-0.10,158.38,3.320,-1.240,977.178,-0.12,-0.04,-0.22
1765181707155,-0.16,-0.10,158.37,2.832,-2.217,977.666,0.19,0.27,-0.22
1765181707163,-0.15,-0.12,158.36,2.344,-2.705,976.201,0.13,-0.23,-0.16
1765181707173,-0.15,-0.12,158.37,1.855,-2.705,979.131,0.00,0.02,0.15
1765181707182,-0.15,-0.14,158.36,4.297,-1.729,980.107,-0.18,0.15,-0.28
1765181707192,-0.14,-0.14,158.36,4.297,-1.729,979.131,0.07,0.52,0.03
1765181707201,-0.11,-0.12,158.36,1.855,0.225,976.201,-0.18,0.21,0.03
1765181707211,-0.10,-0.13,158.35,3.809,-1.729,979.131,0.19,0.34,-0.16
1765181707220,-0.14,-0.13,158.36,4.297,-4.658,91.720,0.00,0.40,0.20
1765181707230,-0.12,-0.13,158.36,3.320,-1.729,978.154,0.19,0.40,-0.16
1765181707249,-0.19,-0.12,158.36,1.855,-4.658,977.666,-0.12,0.40,0.03
1765181707278,-0.21,-0.13,158.34,3.809,-4.658,973.760,0.19,0.02,-0.16
1765181707288,-0.20,-0.13,158.34,2.832,-3.193,975.225,0.13,0.27,-0.10
1765181707298,-0.20,-0.14,158.34,2.832,-4.170,981.084,0.19,-0.04,-0.03
1765181707307,-0.16,-0.12,158.33,1.855,-0.752,978.154,0.13,0.15,-0.16
1765181707317,-0.19,-0.14,158.33,4.297,-4.658,976.689,-0.06,0.15,-0.03
1765181707327,-0.22,-0.10,158.33,-0.098,-6.611,980.596,0.13,0.15,0.15
1765181707336,-0.24,-0.06,158.33,-0.098,-5.146,978.154,0.07,0.40,-0.03
1765181707346,-0.20,-0.06,158.33,1.855,-1.729,977.666,0.07,0.21,0.03
1765181707365,-0.17,-0.09,158.34,2.832,-1.729,977.666,0.13,0.09,0.09
1765181707375,-0.15,-0.12,158.34,4.297,-0.264,977.178,-0.18,0.09,0.03
1765181707385,-0.17,-0.10,158.32,3.809,-4.170,977.666,-0.06,0.84,-0.35
1765181707394,-0.17,-0.11,158.32,2.832,-3.193,979.619,0.07,0.09,-0.10
1765181707404,-0.15,-0.13,158.31,3.809,-2.217,979.131,0.19,0.15,-0.03
1765181707414,-0.14,-0.13,158.32,3.320,-1.729,981.084,-0.06,0.34,0.03
1765181707423,-0.15,-0.10,158.30,2.344,-2.705,981.084,0.00,0.65,-0.35
1765181707442,-0.16,-0.08,158.30,2.832,-4.170,980.107,0.25,0.09,0.03
1765181707452,-0.14,-0.09,158.29,3.320,-1.729,978.643,0.07,0.27,-0.28
1765181707462,-0.13,-0.09,158.28,3.320,-2.217,980.107,0.19,0.40,-0.10
1765181707471,-0.14,-0.06,158.27,-0.586,-3.193,977.178,0.07,0.21,-0.28
1765181707483,-0.12,-0.04,158.26,0.391,-1.729,978.643,0.13,0.15,-0.10
1765181707491,-0.11,-0.05,158.26,1.367,-0.752,981.084,-0.12,0.02,-0.03
1765181707500,-0.11,-0.06,158.28,2.832,-0.752,976.201,-0.18,0.40,0.28
1765181707519,-0.12,-0.12,158.29,4.785,-2.705,979.131,0.19,0.15,0.15
1765181707548,-0.19,-0.15,158.29,2.344,-6.611,981.084,-0.12,0.15,0.09
1765181707558,-0.20,-0.10,158.29,0.391,-4.170,975.225,0.00,0.46,0.03
1765181707568,-0.20,-0.13,158.29,4.785,-4.170,978.154,0.13,0.27,-0.03
1765181707577,-0.18,-0.07,158.29,0.391,-2.217,978.643,0.13,0.71,0.03
1765181707587,-0.15,-0.07,158.28,1.367,-1.240,978.154,0.13,0.15,-0.16
1765181707606,-0.15,-0.10,158.26,2.344,-3.682,981.572,0.19,0.40,-0.16
1765181707625,-0.13,-0.11,158.26,4.297,-1.240,979.131,0.19,0.21,0.09
1765181707654,-0.15,-0.09,158.27,3.320,-2.217,978.154,-0.06,0.27,0.09
1765181707664,-0.17,-0.08,158.28,1.367,-4.170,979.619,0.00,0.21,0.09
1765181707673,-0.14,-0.05,158.27,0.391,-1.729,976.201,0.32,0.40,-0.10
1765181707683,-0.17,-0.03,158.28,0.391,-5.635,981.084,0.25,0.27,0.15
1765181707693,-0.15,-0.02,158.28,1.367,-1.240,981.084,0.00,0.46,0.03
1765181707702,-0.18,-0.04,158.28,3.320,-5.635,977.666,0.07,0.34,-0.10
1765181707731,-0.14,-0.10,158.26,2.832,-1.729,977.666,0.32,0.15,0.09
1765181707759,-0.18,-0.09,158.27,2.344,-5.635,975.713,0.13,0.15,0.03
1765181707803,-0.18,-0.10,158.27,2.832,-3.193,974.736,0.00,0.09,-0.16
1765181707806,-0.18,-0.09,158.26,-0.098,-2.705,976.689,0.00,-0.29,-0.10
1765181707808,-0.19,-0.08,158.26,2.344,-3.682,979.131,0.00,0.46,-0.10
1765181707810,-0.17,-0.13,158.25,5.273,-1.729,979.131,-0.06,-0.04,-0.10
1765181707837,-0.13,-0.16,158.25,4.297,-1.729,978.154,0.13,0.52,0.47
1765181707847,-0.18,-0.17,158.25,3.809,-6.123,980.107,-0.12,0.15,0.03
1765181707857,-0.20,-0.12,158.24,-0.098,-3.193,976.689,-0.31,0.15,-0.22
1765181707866,-0.17,-0.12,158.25,2.344,-2.217,978.154,0.25,0.09,0.09
1765181707876,-0.19,-0.08,158.25,-0.586,-4.170,980.596,-0.12,0.15,0.03
1765181707885,-0.17,-0.06,158.25,-0.098,-0.752,978.154,-0.18,0.09,0.03
1765181707905,-0.18,-0.05,158.26,2.344,-3.193,978.154,0.19,0.27,0.15
1765181707914,-0.13,-0.08,158.27,4.297,-0.264,975.225,0.19,0.40,0.03
1765181707924,-0.14,-0.10,158.27,3.809,-3.193,979.131,0.13,0.27,0.09
1765181707933,-0.14,-0.09,158.27,1.855,-3.193,978.643,0.19,0.27,0.03
1765181707943,-0.11,-0.06,158.27,0.391,-1.240,974.736,0.25,0.21,-0.03
1765181707953,-0.14,-0.09,158.26,4.785,-3.682,980.107,-0.18,0.34,-0.16
1765181707972,-0.16,-0.10,158.27,4.785,-5.146,981.084,-0.06,0.65,0.15
1765181707982,-0.17,-0.09,158.26,2.344,-4.170,980.107,0.25,0.27,-0.10
1765181707991,-0.15,-0.12,158.25,3.809,-2.705,976.201,0.32,0.09,-0.22
1765181708001,-0.17,-0.13,158.25,2.344,-3.682,983.037,0.00,-0.23,-0.03
1765181708011,-0.18,-0.14,158.24,3.809,-4.170,979.131,0.13,0.27,-0.28
1765181708020,-0.19,-0.16,158.23,5.273,-4.658,976.689,0.13,0.34,-0.16
1765181708030,-0.19,-0.16,158.23,1.855,-3.682,979.619,0.13,-0.23,-0.10
1765181708049,-0.16,-0.15,158.23,1.855,-2.705,977.178,-0.06,-0.04,-0.16
1765181708069,-0.14,-0.12,158.23,2.344,-1.729,976.689,0.19,0.15,-0.03
1765181708078,-0.13,-0.08,158.23,0.391,-2.217,981.084,0.07,0.40,0.03
1765181708088,-0.19,-0.10,158.23,3.809,-5.635,979.619,-0.25,0.21,-0.10
1765181708097,-0.16,-0.09,158.22,1.367,-1.240,976.689,0.00,0.09,-0.10
1765181708107,-0.17,-0.09,158.22,1.367,-3.193,980.596,0.00,-0.04,-0.16
1765181708117,-0.16,-0.12,158.21,3.809,-2.705,979.619,0.13,0.02,-0.03
1765181708126,-0.17,-0.11,158.20,2.832,-3.193,976.689,-0.06,0.46,-0.22
1765181708154,-0.15,-0.12,158.20,4.785,-4.658,983.525,0.32,0.02,-0.16
1765181708158,-0.14,-0.13,158.20,3.320,-2.217,979.619,0.19,0.09,-0.10
1765181708165,-0.16,-0.12,158.19,1.367,-4.658,979.131,0.07,-0.04,-0.10
1765181708175,-0.16,-0.12,158.19,2.344,-2.705,980.107,0.07,0.15,-0.16
1765181708185,-0.15,-0.11,158.18,2.344,-2.705,980.596,0.25,0.27,-0.22
1765181708194,-0.13,-0.11,158.16,2.344,-2.217,977.666,0.25,0.15,-0.28
1765181708205,-0.13,-0.11,158.16,2.832,-2.217,978.154,0.00,0.21,-0.03
1765181708214,-0.14,-0.11,158.17,2.344,-2.705,976.689,0.00,0.09,0.22
1765181708223,-0.13,-0.10,158.17,3.320,-1.729,978.643,-0.06,0.52,-0.10
1765181708232,-0.13,-0.12,158.17,3.320,-2.217,978.154,-0.06,0.15,0.09
1765181708242,-0.13,-0.08,158.17,0.391,-2.217,976.201,0.13,0.40,-0.10
1765181708280,-0.13,-0.08,158.17,1.855,-3.193,979.131,0.00,-0.04,-0.03
1765181708300,-0.21,-0.08,158.18,1.855,-6.611,975.225,-0.06,0.02,-0.03
1765181708309,-0.21,-0.04,158.17,-0.098,-4.170,976.201,0.00,0.46,-0.16
1765181708319,-0.20,-0.05,158.18,2.344,-3.682,976.689,0.19,0.34,0.09
1765181708329,-0.21,-0.10,158.17,5.273,-4.658,982.061,0.13,0.02,-0.03
1765181708338,-0.21,-0.12,158.17,3.809,-3.682,976.689,0.13,0.09,-0.03
1765181708348,-0.22,-0.12,158.17,1.855,-4.170,976.689,-0.12,-0.04,-0.10
1765181708366,-0.22,-0.09,158.17,0.879,-1.729,977.178,0.13,0.27,0.09
1765181708386,-0.22,-0.06,158.16,1.855,-3.193,981.084,-0.12,0.34,-0.22
1765181708415,-0.18,-0.13,158.16,4.297,-3.193,980.107,-0.25,-0.16,0.09
1765181708425,-0.20,-0.12,158.17,1.367,-4.658,979.619,0.00,0.09,0.28
1765181708435,-0.16,-0.09,158.17,1.367,0.225,978.154,0.00,0.40,0.03
1765181708444,-0.17,-0.11,158.17,3.809,-4.170,978.643,0.00,0.09,-0.03
1765181708454,-0.16,-0.11,158.18,2.344,-1.729,976.201,0.00,0.27,0.15
1765181708463,-0.17,-0.11,158.18,3.809,-3.193,977.178,-0.06,0.40,0.09
1765181708473,-0.14,-0.18,158.17,7.227,-0.264,979.619,-0.06,-0.04,-0.16
1765181708492,-0.19,-0.13,158.15,0.879,-4.658,979.131,-0.18,0.52,-0.47
1765181708502,-0.19,-0.13,158.15,3.809,-3.682,977.178,0.00,0.27,0.03
1765181708511,-0.20,-0.12,158.16,2.344,-4.658,980.107,0.13,0.21,0.28
1765181708521,-0.21,-0.10,158.16,1.367,-4.170,979.619,0.07,0.40,0.03
1765181708531,-0.22,-0.12,158.15,3.809,-4.170,982.061,0.00,0.09,-0.16
1765181708540,-0.24,-0.12,158.16,3.320,-4.658,979.619,-0.18,0.21,0.09
1765181708550,-0.20,-0.12,158.16,1.855,-1.240,979.619,0.00,0.09,-0.03
1765181708569,-0.22,-0.08,158.15,1.855,-6.123,983.037,0.13,0.15,-0.16
1765181708598,-0.19,-0.07,158.16,4.297,-4.170,977.666,-0.31,0.21,-0.03
1765181708617,-0.21,-0.11,158.16,1.855,-2.705,978.154,-0.06,-0.04,-0.03
1765181708646,-0.20,-0.10,158.15,2.344,-2.705,976.689,0.00,0.15,0.09
1765181708665,-0.19,-0.12,158.14,2.832,-1.240,979.131,0.13,0.27,-0.22
1765181708685,-0.21,-0.12,158.13,3.320,-3.682,981.084,-0.18,-0.16,-0.10
1765181708695,-0.21,-0.13,158.13,3.809,-3.682,979.131,-0.06,0.34,-0.03
1765181708704,-0.21,-0.07,158.13,-1.562,-2.705,975.225,-0.25,0.09,0.15
1765181708714,-0.22,-0.06,158.11,0.879,-4.658,977.178,0.07,0.21,-0.47
1765181708723,-0.25,-0.06,158.10,2.832,-6.123,981.572,-0.06,0.40,-0.22
1765181708733,-0.22,-0.04,158.10,-0.098,-0.752,976.689,-0.12,0.15,0.03
1765181708743,-0.21,-0.08,158.11,3.320,-3.682,982.061,0.13,-0.16,0.22
1765181708762,-0.19,-0.08,158.12,3.320,-3.193,978.154,0.13,0.40,0.03
1765181708806,-0.19,-0.07,158.12,1.855,-2.705,982.549,-0.25,0.46,-0.03
1765181708809,-0.16,-0.05,158.11,0.391,-1.729,978.643,0.19,0.21,-0.03
1765181708812,-0.13,-0.08,158.13,3.809,-0.752,974.736,0.13,0.15,0.22
1765181708815,-0.20,-0.11,158.12,3.809,-7.100,978.643,-0.06,-4.00,-0.03
1765181708816,-0.17,-0.08,158.13,0.391,-2.217,976.201,0.19,0.21,0.09
1765181708829,-0.18,-0.11,158.12,5.273,-4.170,976.689,0.38,0.21,-0.22
1765181708839,-0.21,-0.09,158.11,1.367,-5.635,979.131,0.13,0.27,-0.10
1765181708848,-0.22,-0.07,158.13,-0.098,-3.682,979.131,-0.31,0.02,0.40
1765181708858,-0.20,-0.09,158.13,2.832,-2.217,977.178,0.13,0.09,0.03
1765181708868,-0.21,-0.07,158.12,2.344,-5.146,977.666,0.13,0.59,-0.28
1765181708878,-0.19,-0.09,158.13,2.832,-2.217,979.619,0.00,0.09,0.22
1765181708897,-0.22,-0.10,158.13,3.809,-4.170,981.084,-0.18,0.15,-0.10
1765181708906,-0.21,-0.10,158.12,2.832,-3.193,980.107,0.00,0.27,-0.10
1765181708916,-0.22,-0.11,158.13,4.297,-4.658,980.107,0.19,0.40,0.09
1765181708926,-0.21,-0.15,158.14,5.273,-2.217,980.107,-0.25,0.09,0.15
1765181708935,-0.20,-0.15,158.15,3.809,-3.682,982.061,0.13,0.27,0.22
1765181708955,-0.18,-0.12,158.15,1.855,-1.729,978.154,-0.06,-0.10,-0.03
1765181708964,-0.19,-0.11,158.16,2.344,-3.682,980.596,-0.06,0.21,0.09
1765181708974,-0.18,-0.08,158.15,0.391,-2.217,976.689,0.07,0.34,-0.03
1765181708984,-0.18,-0.05,158.16,0.879,-4.170,979.131,0.13,0.46,0.03
1765181708993,-0.17,-0.01,158.16,-0.586,-1.729,982.061,0.00,0.46,0.03
1765181709003,-0.14,-0.01,158.17,1.855,-1.729,979.619,0.19,0.40,0.34
1765181709012,-0.14,-0.04,158.18,3.809,-2.705,977.666,0.13,0.27,0.15
1765181709031,-0.13,-0.07,158.17,3.809,-1.240,978.643,0.07,0.21,-0.28
1765181709041,-0.13,-0.11,158.17,4.785,-2.217,979.131,0.00,0.21,-0.10
1765181709070,-0.17,-0.13,158.15,4.785,-4.170,977.666,0.13,0.40,-0.10
1765181709080,-0.20,-0.13,158.14,3.320,-5.635,979.619,0.07,0.27,-0.10
1765181709089,-0.22,-0.10,158.14,1.855,-5.635,981.572,0.13,0.40,-0.10
1765181709099,-0.24,-0.08,158.14,0.391,-4.658,981.084,-0.25,0.21,0.09
1765181709109,-0.21,-0.05,158.14,-0.098,-0.752,977.666,-0.18,0.21,-0.16
1765181709120,-0.16,-0.04,158.14,0.879,-0.752,979.131,0.19,0.21,0.15
1765181709132,-0.16,0.00,158.14,0.391,-2.705,979.131,0.00,0.65,-0.16
1765181709139,-0.15,-0.01,158.13,1.367,-1.729,977.666,0.07,0.15,-0.10
1765181709148,-0.15,-0.02,158.13,1.855,-3.193,977.178,0.13,0.27,-0.03
1765181709166,-0.13,-0.06,158.14,2.832,-2.217,975.225,0.13,0.02,0.09
1765181709176,-0.16,-0.08,158.14,2.832,-4.658,981.572,-0.12,0.09,-0.16
1765181709186,-0.11,-0.07,158.14,2.344,-0.752,976.201,0.50,0.34,-0.03
1765181709195,-0.10,-0.02,158.15,-1.074,-0.264,979.131,-0.12,0.46,0.22
1765181709205,-0.11,-0.05,158.15,3.809,-2.705,981.084,0.00,0.40,0.03
1765181709215,-0.15,-0.04,158.14,1.367,-4.658,978.643,-0.06,0.21,-0.16
1765181709224,-0.14,-0.06,158.14,3.320,-2.217,977.666,0.07,0.34,0.03
1765181709234,-0.19,-0.10,158.15,5.762,-5.635,977.178,-0.12,0.46,0.22
1765181709252,-0.20,-0.08,158.17,4.297,-2.705,977.178,0.32,0.34,0.15
1765181709272,-0.22,-0.08,158.17,-0.098,-3.193,975.713,-0.18,0.21,0.03
1765181709282,-0.22,-0.09,158.17,3.809,-3.682,979.619,-0.12,0.46,0.03
1765181709292,-0.24,-0.14,158.17,6.250,-5.635,979.131,0.13,0.21,-0.03
1765181709301,-0.24,-0.10,158.15,0.879,-4.170,978.154,-0.06,0.40,-0.35
1765181709311,-0.25,-0.13,158.15,4.297,-4.170,978.643,-0.12,0.09,-0.10
1765181709321,-0.20,-0.13,158.15,3.809,-1.729,980.107,0.38,0.27,-0.03
1765181709330,-0.19,-0.14,158.15,4.297,-2.705,976.689,0.07,0.34,0.03
